voltage[V],time[ns]
-0.3853641462,478.9256
-0.4081284783,479.0684
-0.3896660734,479.2113
-0.4001856236,479.3542
-0.4015775173,479.4971
-0.3896533144,479.6399
-0.3962246782,479.7828
-0.3891681086,479.9257
-0.3853952668,480.0686
-0.3958006164,480.2115
-0.3919226206,480.3543
-0.3910960881,480.4972
-0.3879868798,480.6401
-0.4188280502,480.7830
-0.3997571841,480.9258
-0.4170249370,481.0687
-0.4136709133,481.2116
-0.3886688184,481.3545
-0.4018527450,481.4974
-0.3938806685,481.6402
-0.3922200269,481.7831
-0.3938774703,481.9260
-0.3920205512,482.0689
-0.3972694902,482.2117
-0.3892419580,482.3546
-0.4041696572,482.4975
-0.4083570348,482.6404
-0.4050839475,482.7833
-0.4078819017,482.9261
-0.4103506083,483.0690
-0.3984963759,483.2119
-0.3916697202,483.3548
-0.4155929206,483.4976
-0.4089166699,483.6405
-0.4143730106,483.7834
-0.4065835001,483.9263
-0.3762856644,484.0692
-0.3958900132,484.2120
-0.4125408035,484.3549
-0.4110259997,484.4978
-0.3896633090,484.6407
-0.4014499796,484.7835
-0.3965261074,484.9264
-0.3864884699,485.0693
-0.3970605734,485.2122
-0.3732436986,485.3551
-0.3799499734,485.4979
-0.4009593788,485.6408
-0.4048723978,485.7837
-0.3816546376,485.9266
-0.3831716782,486.0694
-0.4036279147,486.2123
-0.3936022670,486.3552
-0.3686955186,486.4981
-0.3850690329,486.6409
-0.3874703546,486.7838
-0.3907093536,486.9267
-0.4040956221,487.0696
-0.3984119326,487.2125
-0.3863530945,487.3553
-0.3978678574,487.4982
-0.3768226538,487.6411
-0.3915195292,487.7840
-0.3829837577,487.9268
-0.3849967608,488.0697
-0.4019247125,488.2126
-0.3798281256,488.3555
-0.3855276554,488.4984
-0.3877270489,488.6412
-0.3695973396,488.7841
-0.3867109667,488.9270
-0.3854921057,489.0699
-0.3889560573,489.2127
-0.3807709726,489.3556
-0.3714796418,489.4985
-0.3911030040,489.6414
-0.3556970165,489.7843
-0.3835827596,489.9271
-0.3867564809,490.0700
-0.3643594254,490.2129
-0.3817846865,490.3558
-0.3765744124,490.4986
-0.3597642382,490.6415
-0.3793299405,490.7844
-0.3814601611,490.9273
-0.3724740579,491.0702
-0.3649625103,491.2130
-0.3689849094,491.3559
-0.3655761745,491.4988
-0.3849672749,491.6417
-0.3680684640,491.7845
-0.3663167719,491.9274
-0.3592645864,492.0703
-0.3645892325,492.2132
-0.3494957773,492.3561
-0.3877254403,492.4989
-0.3731462980,492.6418
-0.3589243758,492.7847
-0.3703541832,492.9276
-0.3653229509,493.0704
-0.3583200823,493.2133
-0.3597935499,493.3562
-0.3677232877,493.4991
-0.3725802791,493.6419
-0.3720291840,493.7848
-0.3643368713,493.9277
-0.3607825698,494.0706
-0.3643811901,494.2135
-0.3594039321,494.3563
-0.3613510302,494.4992
-0.3461333318,494.6421
-0.3530066763,494.7850
-0.3650593161,494.9278
-0.3467927222,495.0707
-0.3400994856,495.2136
-0.3518956098,495.3565
-0.3508737885,495.4994
-0.3356740927,495.6422
-0.3551898637,495.7851
-0.3424161243,495.9280
-0.3426340165,496.0709
-0.3406700408,496.2137
-0.3411835272,496.3566
-0.3226050667,496.4995
-0.3249312293,496.6424
-0.3653714799,496.7853
-0.3481233189,496.9281
-0.3347383898,497.0710
-0.3564528106,497.2139
-0.3164623294,497.3568
-0.3387220950,497.4996
-0.3414015086,497.6425
-0.3367727420,497.7854
-0.3373110303,497.9283
-0.3429447670,498.0712
-0.3258267124,498.2140
-0.3275822040,498.3569
-0.3420075676,498.4998
-0.3206861288,498.6427
-0.3380900410,498.7855
-0.3171868858,498.9284
-0.3321354742,499.0713
-0.3216001462,499.2142
-0.3180553727,499.3571
-0.3193529786,499.4999
-0.3286794879,499.6428
-0.3352748003,499.7857
-0.3224822639,499.9286
-0.3233024262,500.0714
-0.3237002462,500.2143
-0.3221637156,500.3572
-0.3219393172,500.5001
-0.3031550888,500.6429
-0.3234108894,500.7858
-0.3124409386,500.9287
-0.3026787927,501.0716
-0.3032252485,501.2145
-0.3156057561,501.3573
-0.2967251711,501.5002
-0.3075084785,501.6431
-0.2871326314,501.7860
-0.3076330402,501.9288
-0.3073231510,502.0717
-0.2945351906,502.2146
-0.2903920057,502.3575
-0.2882500826,502.5004
-0.3022663681,502.6432
-0.3150267503,502.7861
-0.3140054975,502.9290
-0.3051472376,503.0719
-0.3053366231,503.2147
-0.2852102122,503.3576
-0.2945289599,503.5005
-0.2908392518,503.6434
-0.2969327270,503.7863
-0.2805071452,503.9291
-0.2979484363,504.0720
-0.2966281422,504.2149
-0.2816459464,504.3578
-0.2914321912,504.5006
-0.2843682819,504.6435
-0.2612528265,504.7864
-0.3022669860,504.9293
-0.2782820847,505.0722
-0.2997419884,505.2150
-0.2857028807,505.3579
-0.2655985169,505.5008
-0.2630637519,505.6437
-0.2530285617,505.7865
-0.2592380549,505.9294
-0.2736708611,506.0723
-0.2695424191,506.2152
-0.2430685633,506.3581
-0.2593788598,506.5009
-0.2600672271,506.6438
-0.2744425729,506.7867
-0.2842002421,506.9296
-0.2415769137,507.0724
-0.2527310190,507.2153
-0.2537252000,507.3582
-0.2655759370,507.5011
-0.2610481560,507.6439
-0.2514714745,507.7868
-0.2465031231,507.9297
-0.2383539500,508.0726
-0.2453833477,508.2155
-0.2410913666,508.3583
-0.2306682044,508.5012
-0.2457844450,508.6441
-0.2369738686,508.7870
-0.2541599653,508.9298
-0.2490054091,509.0727
-0.2273342993,509.2156
-0.2303761197,509.3585
-0.2377056990,509.5014
-0.2130803176,509.6442
-0.2502692535,509.7871
-0.2262632957,509.9300
-0.2245025506,510.0729
-0.2401398145,510.2157
-0.2291951402,510.3586
-0.2059760159,510.5015
-0.2378582838,510.6444
-0.2264336024,510.7873
-0.2058243700,510.9301
-0.2131370636,511.0730
-0.2342183915,511.2159
-0.2094992182,511.3588
-0.2203907532,511.5016
-0.1979139403,511.6445
-0.2045223646,511.7874
-0.1964547240,511.9303
-0.2203804620,512.0732
-0.1977269596,512.2160
-0.2176755714,512.3589
-0.2018174955,512.5018
-0.1979269115,512.6447
-0.2127754577,512.7875
-0.2055670016,512.9304
-0.1950320145,513.0733
-0.1993643380,513.2162
-0.2134149635,513.3591
-0.1843841501,513.5019
-0.1805594233,513.6448
-0.1888269224,513.7877
-0.1872932523,513.9306
-0.1958412496,514.0734
-0.2139836810,514.2163
-0.1869492765,514.3592
-0.1682034264,514.5021
-0.1760998068,514.6449
-0.1893316400,514.7878
-0.1755437240,514.9307
-0.1676305447,515.0736
-0.1686905859,515.2165
-0.1817089612,515.3593
-0.1746846391,515.5022
-0.1803012220,515.6451
-0.1577954942,515.7880
-0.1713172019,515.9308
-0.1570881672,516.0737
-0.1543769755,516.2166
-0.1672129624,516.3595
-0.1563936206,516.5024
-0.1599249501,516.6452
-0.1466874008,516.7881
-0.1470968457,516.9310
-0.1450734887,517.0739
-0.1557720825,517.2167
-0.1631603522,517.3596
-0.1703354136,517.5025
-0.1336359547,517.6454
-0.1552188443,517.7883
-0.1344094939,517.9311
-0.1460775931,518.0740
-0.1257367214,518.2169
-0.1220044787,518.3598
-0.1381266700,518.5026
-0.1323435948,518.6455
-0.1071373852,518.7884
-0.1395592529,518.9313
-0.1354850848,519.0742
-0.1383606911,519.2170
-0.1191991711,519.3599
-0.1235892537,519.5028
-0.1278095029,519.6457
-0.1264043831,519.7885
-0.1208162904,519.9314
-0.1161920757,520.0743
-0.1351845138,520.2172
-0.1065000397,520.3601
-0.1092889297,520.5029
-0.1081364027,520.6458
-0.0986982262,520.7887
-0.1236165728,520.9316
-0.1065723118,521.0744
-0.1044424097,521.2173
-0.1054937766,521.3602
-0.1097565422,521.5031
-0.1047124743,521.6459
-0.0986459195,521.7888
-0.0957726994,521.9317
-0.0901750712,522.0746
-0.0843726757,522.2175
-0.0897101776,522.3603
-0.0936328658,522.5032
-0.0787460785,522.6461
-0.0919522086,522.7890
-0.0808993735,522.9318
-0.0907731235,523.0747
-0.0657711095,523.2176
-0.0766592212,523.3605
-0.0797594955,523.5034
-0.0635603644,523.6462
-0.0742070435,523.7891
-0.0773681011,523.9320
-0.0658123281,524.0749
-0.0799055527,524.2177
-0.0613119340,524.3606
-0.0590326301,524.5035
-0.0924746069,524.6464
-0.0656064520,524.7893
-0.0643775203,524.9321
-0.0655411776,525.0750
-0.0500942782,525.2179
-0.0590365863,525.3608
-0.0443414696,525.5036
-0.0493784214,525.6465
-0.0456817005,525.7894
-0.0578754990,525.9323
-0.0349836788,526.0752
-0.0368469497,526.2180
-0.0317473162,526.3609
-0.0398311093,526.5038
-0.0338688531,526.6467
-0.0415314543,526.7895
-0.0265836638,526.9324
-0.0038646249,527.0753
-0.0155627877,527.2182
-0.0309448067,527.3611
-0.0140605175,527.5039
-0.0302957466,527.6468
-0.0128847007,527.7897
0.0067612535,527.9326
-0.0132170584,528.0754
-0.0189135767,528.2183
-0.0149900236,528.3612
0.0076356227,528.5041
-0.0066252704,528.6469
-0.0120226762,528.7898
-0.0159800892,528.9327
0.0094819116,529.0756
-0.0009214251,529.2185
0.0007512151,529.3613
-0.0005644764,529.5042
-0.0047889924,529.6471
-0.0037607652,529.7900
-0.0030726243,529.9328
-0.0056763416,530.0757
0.0168725618,530.2186
0.0074717085,530.3615
0.0161041872,530.5044
0.0155873628,530.6472
0.0301913958,530.7901
0.0132622899,530.9330
-0.0030796769,531.0759
0.0168189828,531.2187
0.0464722527,531.3616
0.0117052292,531.5045
0.0447463768,531.6474
0.0418212572,531.7903
0.0378945662,531.9331
0.0257177862,532.0760
0.0340368092,532.2189
0.0287407242,532.3618
0.0339155837,532.5046
0.0572329297,532.6475
0.0481101417,532.7904
0.0478119563,532.9333
0.0556564267,533.0762
0.0492338714,533.2190
0.0484766900,533.3619
0.0595445850,533.5048
0.0589913759,533.6477
0.0401057985,533.7905
0.0526710139,533.9334
0.0536213144,534.0763
0.0725970688,534.2192
0.0593166349,534.3621
0.0541121559,534.5049
0.0707394595,534.6478
0.0641997871,534.7907
0.0842797309,534.9336
0.0907741718,535.0764
0.0498199391,535.2193
0.0890140644,535.3622
0.0748341933,535.5051
0.0827877518,535.6479
0.0872820915,535.7908
0.0778968587,535.9337
0.0919017108,536.0766
0.0945095265,536.2195
0.0927747530,536.3623
0.0866420153,536.5052
0.0787467154,536.6481
0.0776752597,536.7910
0.1098268487,536.9338
0.0776772809,537.0767
0.1045487085,537.2196
0.1191614240,537.3625
0.1097018784,537.5054
0.1020292542,537.6482
0.1192901043,537.7911
0.1216608383,537.9340
0.1143747329,538.0769
0.1185812321,538.2197
0.1016254316,538.3626
0.1171438896,538.5055
0.1254711157,538.6484
0.1256905405,538.7913
0.1213236470,538.9341
0.1238783586,539.0770
0.1359737902,539.2199
0.1199374531,539.3628
0.1168731821,539.5056
0.1174103302,539.6485
0.1443975352,539.7914
0.1213808516,539.9343
0.1425967650,540.0772
0.1368601004,540.2200
0.1407228259,540.3629
0.1259409010,540.5058
0.1264109718,540.6487
0.1464460501,540.7915
0.1595521378,540.9344
0.1396962170,541.0773
0.1556354414,541.2202
0.1547957569,541.3631
0.1489499534,541.5059
0.1418506254,541.6488
0.1718695383,541.7917
0.1593599230,541.9346
0.1577333502,542.0774
0.1544016120,542.2203
0.1575965470,542.3632
0.1713193461,542.5061
0.1562414031,542.6489
0.1630524426,542.7918
0.1882202846,542.9347
0.1764275677,543.0776
0.1709819241,543.2205
0.1732607326,543.3633
0.1710418872,543.5062
0.1911725604,543.6491
0.1749464298,543.7920
0.1772633436,543.9348
0.1916062101,544.0777
0.1934587292,544.2206
0.1847336113,544.3635
0.1742673433,544.5064
0.1874367050,544.6492
0.1895947569,544.7921
0.1918151159,544.9350
0.1986152077,545.0779
0.1636246361,545.2207
0.1952101479,545.3636
0.2033274375,545.5065
0.1955529885,545.6494
0.2024572692,545.7923
0.2115805154,545.9351
0.1887279818,546.0780
0.2045158185,546.2209
0.1960388948,546.3638
0.2032048362,546.5066
0.2081539391,546.6495
0.2221544784,546.7924
0.2100771125,546.9353
0.2161061644,547.0782
0.2047028857,547.2210
0.2235584433,547.3639
0.2262578703,547.5068
0.2314322922,547.6497
0.2158935132,547.7925
0.2364747986,547.9354
0.2321556927,548.0783
0.2189142415,548.2212
0.2197793680,548.3641
0.2265275167,548.5069
0.2369223770,548.6498
0.2398107522,548.7927
0.2401173484,548.9356
0.2350865453,549.0784
0.2281913389,549.2213
0.2523223531,549.3642
0.2377363427,549.5071
0.2329461640,549.6499
0.2437572043,549.7928
0.2567870486,549.9357
0.2326044802,550.0786
0.2432517027,550.2215
0.2488001561,550.3643
0.2438188837,550.5072
0.2412161305,550.6501
0.2597669524,550.7930
0.2464898096,550.9358
0.2597255765,551.0787
0.2558771224,551.2216
0.2591737565,551.3645
0.2719267806,551.5074
0.2649885615,551.6502
0.2586668646,551.7931
0.2795583922,551.9360
0.2638534539,552.0789
0.2701546354,552.2217
0.2620073162,552.3646
0.2571817394,552.5075
0.2731349743,552.6504
0.2775635272,552.7933
0.2746965751,552.9361
0.2811827482,553.0790
0.2685851441,553.2219
0.2906726860,553.3648
0.2674702817,553.5076
0.2852707947,553.6505
0.2798050062,553.7934
0.2752289963,553.9363
0.2782955578,554.0792
0.2837968474,554.2220
0.2863994636,554.3649
0.2933832594,554.5078
0.3012356371,554.6507
0.2911282610,554.7935
0.3076582935,554.9364
0.2901524420,555.0793
0.3037088571,555.2222
0.2894295648,555.3651
0.2910937938,555.5079
0.2980456049,555.6508
0.3023700461,555.7937
0.2923205417,555.9366
0.2955590836,556.0794
0.2796803658,556.2223
0.2985423299,556.3652
0.3033751678,556.5081
0.3080615380,556.6510
0.2914475978,556.7938
0.3224058516,556.9367
0.3245712546,557.0796
0.3275497532,557.2225
0.3190493820,557.3653
0.3038340602,557.5082
0.3150861331,557.6511
0.3026172615,557.7940
0.3165075797,557.9368
0.3451311284,558.0797
0.3332287833,558.2226
0.3010444806,558.3655
0.3156237663,558.5084
0.3296231394,558.6512
0.3044745610,558.7941
0.3258154585,558.9370
0.3302547575,559.0799
0.3453645581,559.2227
0.3257293869,559.3656
0.3293860298,559.5085
0.3188496705,559.6514
0.3072136464,559.7943
0.3234404771,559.9371
0.3339552172,560.0800
0.3323923183,560.2229
0.3398949368,560.3658
0.3391175578,560.5086
0.3313056648,560.6515
0.3349060810,560.7944
0.3549063908,560.9373
0.3262998304,561.0802
0.3430380941,561.2230
0.3285414952,561.3659
0.3418439572,561.5088
0.3317489690,561.6517
0.3414040837,561.7945
0.3420006555,561.9374
0.3402115391,562.0803
0.3307259685,562.2232
0.3542231140,562.3661
0.3348681737,562.5089
0.3339455768,562.6518
0.3537960585,562.7947
0.3526382684,562.9376
0.3528201883,563.0804
0.3574678466,563.2233
0.3502786321,563.3662
0.3502215838,563.5091
0.3465753956,563.6520
0.3702257392,563.7948
0.3677648447,563.9377
0.3586891801,564.0806
0.3478639370,564.2235
0.3686131030,564.3663
0.3484736156,564.5092
0.3713887663,564.6521
0.3685915048,564.7950
0.3678190461,564.9378
0.3963758346,565.0807
0.3738453469,565.2236
0.3767874437,565.3665
0.3572252372,565.5094
0.3574490807,565.6522
0.3710202222,565.7951
0.3563027442,565.9380
0.3703043168,566.0809
0.3654799187,566.2237
0.3768613043,566.3666
0.3792092312,566.5095
0.3839800989,566.6524
0.3852962368,566.7953
0.3672705242,566.9381
0.3816366212,567.0810
0.3771789342,567.2239
0.3898952698,567.3668
0.3615888045,567.5096
0.3665707892,567.6525
0.3815587829,567.7954
0.3723184921,567.9383
0.3728784318,568.0812
0.3784588071,568.2240
0.3902347015,568.3669
0.3781205821,568.5098
0.3900385686,568.6527
0.3916937880,568.7955
0.3897082831,568.9384
0.3933446952,569.0813
0.3895432186,569.2242
0.3922448915,569.3671
0.3664335190,569.5099
0.3901311050,569.6528
0.3830545152,569.7957
0.3779985945,569.9386
0.3951214528,570.0814
0.3897089227,570.2243
0.3876988710,570.3672
0.3770086799,570.5101
0.3693572793,570.6530
0.4032210853,570.7958
0.3803044059,570.9387
0.3925872039,571.0816
0.3957478537,571.2245
0.3827692702,571.3673
0.3945130491,571.5102
0.3885056037,571.6531
0.4102373496,571.7960
0.3891975268,571.9388
0.3875655066,572.0817
0.3948968122,572.2246
0.3943105361,572.3675
0.3984933817,572.5104
0.3827887961,572.6532
0.3937632786,572.7961
0.4067047158,572.9390
0.4057603279,573.0819
0.3943411194,573.2247
0.4140829604,573.3676
0.3835590636,573.5105
0.4124956062,573.6534
0.3952298646,573.7963
0.3949820606,573.9391
0.3843569590,574.0820
0.4091112922,574.2249
0.3978831103,574.3678
0.3832582927,574.5106
0.4022500619,574.6535
0.3953134457,574.7964
0.3896790398,574.9393
0.3915769782,575.0822
0.3751552028,575.2250
0.4069130111,575.3679
0.3816868814,575.5108
0.4053050406,575.6537
0.3941089744,575.7965
0.4221931926,575.9394
0.4036793289,576.0823
0.3959531867,576.2252
0.3889193211,576.3681
0.4007620954,576.5109
0.4007605922,576.6538
0.4016451351,576.7967
0.3948525633,576.9396
0.3908593621,577.0824
0.4033726954,577.2253
0.4114105677,577.3682
0.4050046726,577.5111
0.4136357601,577.6540
0.4022011769,577.7968
0.3970252755,577.9397
0.4023721929,578.0826
0.3993463466,578.2255
0.4003249463,578.3683
0.4161424337,578.5112
0.3854467453,578.6541
0.4044599824,578.7970
0.4076818305,578.9398
0.3981889520,579.0827
0.4253977332,579.2256
0.4054042178,579.3685
0.3993560000,579.5114
0.3856997281,579.6542
0.3871314602,579.7971
0.4031157028,579.9400
0.3934993905,580.0829
0.3847918511,580.2257
0.4161980945,580.3686
0.3987435467,580.5115
0.4023847115,580.6544
0.4007558930,580.7973
0.3938571215,580.9401
0.4049608115,581.0830
0.4167527086,581.2259
0.3951658208,581.3688
0.4115390844,581.5116
0.3751121260,581.6545
0.3878365348,581.7974
0.4040650551,581.9403
0.3996690620,582.0832
0.4045482092,582.2260
0.3838341193,582.3689
0.3928916355,582.5118
0.3922889617,582.6547
0.3993408735,582.7975
0.3879253295,582.9404
0.3943327534,583.0833
0.3845265984,583.2262
0.3823029968,583.3691
0.3963433424,583.5119
0.3886834116,583.6548
0.3863468160,583.7977
0.3896314838,583.9406
0.3893749108,584.0834
0.3833104589,584.2263
0.3914982608,584.3692
0.3916039149,584.5121
0.3793328944,584.6550
0.3786182045,584.7978
0.3903235435,584.9407
0.3857537368,585.0836
0.3940538521,585.2265
0.3792131050,585.3693
0.3937044756,585.5122
0.3916739411,585.6551
0.4167731661,585.7980
0.3942465330,585.9408
0.3989887934,586.0837
0.3804628633,586.2266
0.3840465649,586.3695
0.3812034008,586.5124
0.3697921727,586.6552
0.3844468987,586.7981
0.3948440632,586.9410
0.3933592408,587.0839
0.3867602139,587.2267
0.3910533148,587.3696
0.3688526488,587.5125
0.3903930814,587.6554
0.3697099602,587.7983
0.3726232036,587.9411
0.3670343417,588.0840
0.3824960442,588.2269
0.3691860465,588.3698
0.4040680222,588.5126
0.3747752250,588.6555
0.3801116109,588.7984
0.3741717886,588.9413
0.3694364323,589.0842
0.3880472707,589.2270
0.3716770206,589.3699
0.3683276218,589.5128
0.3626186029,589.6557
0.3654893057,589.7985
0.3662856143,589.9414
0.3876744438,590.0843
0.3863531568,590.2272
0.3872649348,590.3701
0.3762385157,590.5129
0.3556718676,590.6558
0.3717390767,590.7987
0.3743164697,590.9416
0.3619530296,591.0844
0.3623395879,591.2273
0.3614358784,591.3702
0.3824769701,591.5131
0.3784221727,591.6560
0.3581412347,591.7988
0.3746422947,591.9417
0.3404020817,592.0846
0.3589968904,592.2275
0.3573581981,592.3703
0.3657278974,592.5132
0.3572794655,592.6561
0.3618562201,592.7990
0.3479769404,592.9418
0.3551273807,593.0847
0.3558729864,593.2276
0.3465234890,593.3705
0.3622765195,593.5134
0.3566856354,593.6562
0.3739979520,593.7991
0.3502122037,593.9420
0.3687300011,594.0849
0.3396017934,594.2277
0.3473196970,594.3706
0.3525414780,594.5135
0.3735970867,594.6564
0.3464373577,594.7993
0.3297043903,594.9421
0.3599605876,595.0850
0.3519576405,595.2279
0.3499433598,595.3708
0.3424835475,595.5136
0.3237954566,595.6565
0.3449354581,595.7994
0.3446338171,595.9423
0.3358365011,596.0852
0.3306037266,596.2280
0.3396645846,596.3709
0.3324575173,596.5138
0.3441378279,596.6567
0.3258218501,596.7995
0.3420381517,596.9424
0.3246303700,597.0853
0.3390606513,597.2282
0.3113380409,597.3711
0.3318241766,597.5139
0.3325273908,597.6568
0.3412305495,597.7997
0.3131853669,597.9426
0.3415591593,598.0854
0.3343524331,598.2283
0.3041307676,598.3712
0.3360624963,598.5141
0.3196525368,598.6570
0.3150358116,598.7998
0.3132287416,598.9427
0.3291130005,599.0856
0.3172530840,599.2285
0.3202003689,599.3713
0.3062950806,599.5142
0.3079242370,599.6571
0.3150327888,599.8000
0.3144734578,599.9428
0.3085151608,600.0857
0.3174416934,600.2286
0.3066703624,600.3715
0.3013021981,600.5144
0.3170472401,600.6572
0.2766728167,600.8001
0.3054561711,600.9430
0.3154403176,601.0859
0.3100280397,601.2287
0.3068426065,601.3716
0.3001850106,601.5145
0.2980283307,601.6574
0.2849809211,601.8003
0.2908194131,601.9431
0.2820546666,602.0860
0.3012865500,602.2289
0.2994601907,602.3718
0.2894875917,602.5146
0.2814404623,602.6575
0.2952076987,602.8004
0.2910099380,602.9433
0.2912445874,603.0862
0.2951224854,603.2290
0.2799940303,603.3719
0.2691579388,603.5148
0.2978468254,603.6577
0.2622389701,603.8005
0.2816658595,603.9434
0.2768786610,604.0863
0.2734540265,604.2292
0.2852527802,604.3721
0.2696586013,604.5149
0.2606568312,604.6578
0.2884342090,604.8007
0.2547986121,604.9436
0.2648805954,605.0864
0.2740130895,605.2293
0.2611629114,605.3722
0.2681313934,605.5151
0.2521785465,605.6580
0.2659046611,605.8008
0.2521200049,605.9437
0.2473159550,606.0866
0.2687976392,606.2295
0.2483434772,606.3723
0.2401956498,606.5152
0.2496544821,606.6581
0.2379243205,606.8010
0.2401910744,606.9438
0.2605054567,607.0867
0.2418978669,607.2296
0.2402394613,607.3725
0.2506514566,607.5154
0.2342401318,607.6582
0.2569093518,607.8011
0.2465668510,607.9440
0.2479292650,608.0869
0.2444781258,608.2297
0.2258543841,608.3726
0.2233944138,608.5155
0.2223964936,608.6584
0.2331514662,608.8013
0.2409300934,608.9441
0.2220813529,609.0870
0.2362122704,609.2299
0.2250935619,609.3728
0.2275314535,609.5156
0.2195129904,609.6585
0.2359999244,609.8014
0.2260017609,609.9443
0.1941806285,610.0872
0.2071214293,610.2300
0.2104400653,610.3729
0.2156896169,610.5158
0.2274948091,610.6587
0.2140362899,610.8015
0.2067213322,610.9444
0.2032190705,611.0873
0.2077747862,611.2302
0.1905647093,611.3731
0.1977032827,611.5159
0.2009479193,611.6588
0.1855535403,611.8017
0.1981562834,611.9446
0.1847601674,612.0874
0.1870103083,612.2303
0.1887171150,612.3732
0.1896237401,612.5161
0.1806466953,612.6590
0.1928930320,612.8018
0.1979244566,612.9447
0.1853191658,613.0876
0.1853625100,613.2305
0.1910971499,613.3733
0.1830144568,613.5162
0.1843953518,613.6591
0.1696264828,613.8020
0.1663198761,613.9448
0.1763770202,614.0877
0.1733936236,614.2306
0.1858195112,614.3735
0.1814013303,614.5164
0.1727109271,614.6592
0.1696571062,614.8021
0.1714422085,614.9450
0.1482043784,615.0879
0.1766163318,615.2307
0.1587403820,615.3736
0.1686341596,615.5165
0.1656510654,615.6594
0.1604313410,615.8023
0.1396807767,615.9451
0.1567270940,616.0880
0.1396472343,616.2309
0.1258863703,616.3738
0.1554623735,616.5166
0.1486002769,616.6595
0.1421976958,616.8024
0.1460094831,616.9453
0.1355453166,617.0882
0.1285812436,617.2310
0.1461335203,617.3739
0.1181230395,617.5168
0.1326909720,617.6597
0.1344553330,617.8025
0.1288330674,617.9454
0.1171341889,618.0883
0.1333924559,618.2312
0.1223704608,618.3741
0.1307515419,618.5169
0.1144760053,618.6598
0.1143050861,618.8027
0.1275586117,618.9456
0.1022530696,619.0884
0.1108443069,619.2313
0.1029372711,619.3742
0.1100457692,619.5171
0.1180728135,619.6600
0.0928883699,619.8028
0.1121483764,619.9457
0.1030573124,620.0886
0.0854430000,620.2315
0.1018801957,620.3743
0.0926072595,620.5172
0.1071911169,620.6601
0.0927670553,620.8030
0.1066969810,620.9458
0.1006005471,621.0887
0.0963868236,621.2316
0.0682619209,621.3745
0.0700062914,621.5174
0.0929858995,621.6602
0.0807123436,621.8031
0.0797653892,621.9460
0.0759756930,622.0889
0.0834723341,622.2317
0.0556918102,622.3746
0.0719502202,622.5175
0.0740861604,622.6604
0.0554159285,622.8033
0.0508414477,622.9461
0.0660731464,623.0890
0.0610646825,623.2319
0.0605466427,623.3748
0.0435878627,623.5176
0.0642816350,623.6605
0.0571871411,623.8034
0.0397743307,623.9463
0.0395438918,624.0892
0.0376087748,624.2320
0.0560836494,624.3749
0.0506871846,624.5178
0.0323863687,624.6607
0.0427386201,624.8035
0.0350719724,624.9464
0.0410105347,625.0893
0.0347339700,625.2322
0.0323330251,625.3751
0.0278895784,625.5179
0.0413313393,625.6608
0.0121952941,625.8037
0.0101818892,625.9466
0.0284308687,626.0894
0.0184790953,626.2323
0.0275148996,626.3752
0.0398856613,626.5181
0.0106158913,626.6610
0.0087077184,626.8038
0.0124655685,626.9467
0.0288574903,627.0896
0.0062834012,627.2325
-0.0087638032,627.3753
-0.0027080993,627.5182
-0.0125814101,627.6611
0.0217523135,627.8040
-0.0031924149,627.9468
0.0118826822,628.0897
0.0003669768,628.2326
-0.0077018427,628.3755
-0.0065352496,628.5184
-0.0160006213,628.6612
-0.0135670639,628.8041
-0.0231519147,628.9470
-0.0260717080,629.0899
-0.0009342296,629.2327
-0.0315467008,629.3756
-0.0186883512,629.5185
-0.0091461353,629.6614
-0.0281359411,629.8043
-0.0319188721,629.9471
-0.0328233425,630.0900
-0.0254989617,630.2329
-0.0395804795,630.3758
-0.0097545778,630.5186
-0.0311004402,630.6615
-0.0298082065,630.8044
-0.0358936051,630.9473
-0.0465033962,631.0902
-0.0614592864,631.2330
-0.0399204480,631.3759
-0.0465237145,631.5188
-0.0567356953,631.6617
-0.0437583862,631.8045
-0.0489201661,631.9474
-0.0358704616,632.0903
-0.0478885591,632.2332
-0.0487832365,632.3761
-0.0366962924,632.5189
-0.0634785914,632.6618
-0.0694729846,632.8047
-0.0552178321,632.9476
-0.0533395235,633.0904
-0.0595553009,633.2333
-0.0597991952,633.3762
-0.0573515199,633.5191
-0.0796624332,633.6620
-0.0617993762,633.8048
-0.0649249954,633.9477
-0.0706262698,634.0906
-0.0756621417,634.2335
-0.0654526334,634.3763
-0.0881244278,634.5192
-0.0689344868,634.6621
-0.0727381289,634.8050
-0.0868398595,634.9478
-0.1021151337,635.0907
-0.0893203320,635.2336
-0.0973610990,635.3765
-0.1020064348,635.5194
-0.0819305058,635.6622
-0.1026294175,635.8051
-0.0832382290,635.9480
-0.1105690473,636.0909
-0.1063342895,636.2337
-0.1057321452,636.3766
-0.1085526466,636.5195
-0.1062592257,636.6624
-0.1079504918,636.8053
-0.1231481926,636.9481
-0.1160409929,637.0910
-0.1179477761,637.2339
-0.1150293463,637.3768
-0.1193928713,637.5196
-0.1251938902,637.6625
-0.1223982518,637.8054
-0.1344214653,637.9483
-0.1043015882,638.0912
-0.1190135224,638.2340
-0.1334761291,638.3769
-0.1289384309,638.5198
-0.1427788617,638.6627
-0.1178451720,638.8055
-0.1559421068,638.9484
-0.1499816843,639.0913
-0.1404071691,639.2342
-0.1350651295,639.3771
-0.1496638007,639.5199
-0.1451318923,639.6628
-0.1511385764,639.8057
-0.1388057831,639.9486
