voltage[V],time[ns]
-0.3456974705,481.3545
-0.3479241995,481.4974
-0.3501437322,481.6402
-0.3523560225,481.7831
-0.3545610249,481.9260
-0.3567586937,482.0689
-0.3589489833,482.2117
-0.3611318486,482.3546
-0.3633072444,482.4975
-0.3654751256,482.6404
-0.3676354475,482.7833
-0.3697881653,482.9261
-0.3719332346,483.0690
-0.3740706109,483.2119
-0.3762002501,483.3548
-0.3783221080,483.4976
-0.3804361409,483.6405
-0.3825423049,483.7834
-0.3846405566,483.9263
-0.3867308525,484.0692
-0.3888131494,484.2120
-0.3908874042,484.3549
-0.3929535740,484.4978
-0.3950116161,484.6407
-0.3970614879,484.7835
-0.3991031470,484.9264
-0.4011365513,485.0693
-0.4031616585,485.2122
-0.4051784269,485.3551
-0.4071868147,485.4979
-0.4091867803,485.6408
-0.4111782825,485.7837
-0.4131612801,485.9266
-0.4151357319,486.0694
-0.4171015972,486.2123
-0.4190588353,486.3552
-0.4210074057,486.4981
-0.4229472682,486.6409
-0.4248783826,486.7838
-0.4268007089,486.9267
-0.4287142074,487.0696
-0.4306188386,487.2125
-0.4325145629,487.3553
-0.4344013413,487.4982
-0.4362791347,487.6411
-0.4381479042,487.7840
-0.4400076112,487.9268
-0.4418582172,488.0697
-0.4436996840,488.2126
-0.4455319734,488.3555
-0.4473550477,488.4984
-0.4491688689,488.6412
-0.4509733997,488.7841
-0.4527686028,488.9270
-0.4545544409,489.0699
-0.4563308772,489.2127
-0.4580978748,489.3556
-0.4598553973,489.4985
-0.4616034084,489.6414
-0.4633418718,489.7843
-0.4650707515,489.9271
-0.4667900119,490.0700
-0.4684996174,490.2129
-0.4701995326,490.3558
-0.4718897223,490.4986
-0.4735701516,490.6415
-0.4752407858,490.7844
-0.4769015902,490.9273
-0.4785525306,491.0702
-0.4801935727,491.2130
-0.4818246827,491.3559
-0.4834458268,491.4988
-0.4850569714,491.6417
-0.4866580833,491.7845
-0.4882491293,491.9274
-0.4898300766,492.0703
-0.4914008923,492.2132
-0.4929615441,492.3561
-0.4945119996,492.4989
-0.4960522268,492.6418
-0.4975821939,492.7847
-0.4991018691,492.9276
-0.5006112210,493.0704
-0.5021102185,493.2133
-0.5035988305,493.3562
-0.5050770262,493.4991
-0.5065447751,493.6419
-0.5080020468,493.7848
-0.5094488111,493.9277
-0.5108850381,494.0706
-0.5123106982,494.2135
-0.5137257618,494.3563
-0.5151301997,494.4992
-0.5165239828,494.6421
-0.5179070823,494.7850
-0.5192794696,494.9278
-0.5206411163,495.0707
-0.5219919942,495.2136
-0.5233320754,495.3565
-0.5246613322,495.4994
-0.5259797370,495.6422
-0.5272872627,495.7851
-0.5285838822,495.9280
-0.5298695685,496.0709
-0.5311442953,496.2137
-0.5324080360,496.3566
-0.5336607646,496.4995
-0.5349024551,496.6424
-0.5361330819,496.7853
-0.5373526194,496.9281
-0.5385610426,497.0710
-0.5397583263,497.2139
-0.5409444459,497.3568
-0.5421193767,497.4996
-0.5432830945,497.6425
-0.5444355753,497.7854
-0.5455767951,497.9283
-0.5467067304,498.0712
-0.5478253577,498.2140
-0.5489326541,498.3569
-0.5500285965,498.4998
-0.5511131623,498.6427
-0.5521863291,498.7855
-0.5532480746,498.9284
-0.5542983769,499.0713
-0.5553372143,499.2142
-0.5563645653,499.3571
-0.5573804086,499.4999
-0.5583847233,499.6428
-0.5593774885,499.7857
-0.5603586837,499.9286
-0.5613282887,500.0714
-0.5622862834,500.2143
-0.5632326479,500.3572
-0.5641673626,500.5001
-0.5650904084,500.6429
-0.5660017660,500.7858
-0.5669014166,500.9287
-0.5677893416,501.0716
-0.5686655226,501.2145
-0.5695299416,501.3573
-0.5703825805,501.5002
-0.5712234219,501.6431
-0.5720524483,501.7860
-0.5728696426,501.9288
-0.5736749878,502.0717
-0.5744684673,502.2146
-0.5752500646,502.3575
-0.5760197637,502.5004
-0.5767775486,502.6432
-0.5775234037,502.7861
-0.5782573134,502.9290
-0.5789792626,503.0719
-0.5796892365,503.2147
-0.5803872202,503.3576
-0.5810731994,503.5005
-0.5817471599,503.6434
-0.5824090877,503.7863
-0.5830589691,503.9291
-0.5836967908,504.0720
-0.5843225395,504.2149
-0.5849362022,504.3578
-0.5855377663,504.5006
-0.5861272194,504.6435
-0.5867045491,504.7864
-0.5872697437,504.9293
-0.5878227914,505.0722
-0.5883636808,505.2150
-0.5888924006,505.3579
-0.5894089400,505.5008
-0.5899132883,505.6437
-0.5904054349,505.7865
-0.5908853699,505.9294
-0.5913530831,506.0723
-0.5918085650,506.2152
-0.5922518062,506.3581
-0.5926827974,506.5009
-0.5931015297,506.6438
-0.5935079945,506.7867
-0.5939021835,506.9296
-0.5942840883,507.0724
-0.5946537011,507.2153
-0.5950110144,507.3582
-0.5953560206,507.5011
-0.5956887127,507.6439
-0.5960090838,507.7868
-0.5963171272,507.9297
-0.5966128366,508.0726
-0.5968962058,508.2155
-0.5971672291,508.3583
-0.5974259007,508.5012
-0.5976722154,508.6441
-0.5979061680,508.7870
-0.5981277537,508.9298
-0.5983369680,509.0727
-0.5985338064,509.2156
-0.5987182650,509.3585
-0.5988903399,509.5014
-0.5990500276,509.6442
-0.5991973247,509.7871
-0.5993322281,509.9300
-0.5994547353,510.0729
-0.5995648434,510.2157
-0.5996625504,510.3586
-0.5997478542,510.5015
-0.5998207530,510.6444
-0.5998812453,510.7873
-0.5999293298,510.9301
-0.5999650056,511.0730
-0.5999882720,511.2159
-0.5999991284,511.3588
-0.5999975746,511.5016
-0.5999836106,511.6445
-0.5999572368,511.7874
-0.5999184537,511.9303
-0.5998672620,512.0732
-0.5998036629,512.2160
-0.5997276577,512.3589
-0.5996392479,512.5018
-0.5995384353,512.6447
-0.5994252221,512.7875
-0.5992996106,512.9304
-0.5991616034,513.0733
-0.5990112034,513.2162
-0.5988484135,513.3591
-0.5986732373,513.5019
-0.5984856784,513.6448
-0.5982857405,513.7877
-0.5980734279,513.9306
-0.5978487450,514.0734
-0.5976116964,514.2163
-0.5973622869,514.3592
-0.5971005219,514.5021
-0.5968264066,514.6449
-0.5965399467,514.7878
-0.5962411482,514.9307
-0.5959300172,515.0736
-0.5956065603,515.2165
-0.5952707840,515.3593
-0.5949226953,515.5022
-0.5945623014,515.6451
-0.5941896098,515.7880
-0.5938046282,515.9308
-0.5934073646,516.0737
-0.5929978271,516.2166
-0.5925760242,516.3595
-0.5921419647,516.5024
-0.5916956575,516.6452
-0.5912371119,516.7881
-0.5907663373,516.9310
-0.5902833435,517.0739
-0.5897881405,517.2167
-0.5892807385,517.3596
-0.5887611480,517.5025
-0.5882293798,517.6454
-0.5876854449,517.7883
-0.5871293544,517.9311
-0.5865611200,518.0740
-0.5859807533,518.2169
-0.5853882664,518.3598
-0.5847836716,518.5026
-0.5841669812,518.6455
-0.5835382082,518.7884
-0.5828973654,518.9313
-0.5822444662,519.0742
-0.5815795240,519.2170
-0.5809025526,519.3599
-0.5802135661,519.5028
-0.5795125786,519.6457
-0.5787996046,519.7885
-0.5780746590,519.9314
-0.5773377566,520.0743
-0.5765889128,520.2172
-0.5758281430,520.3601
-0.5750554630,520.5029
-0.5742708887,520.6458
-0.5734744364,520.7887
-0.5726661226,520.9316
-0.5718459639,521.0744
-0.5710139773,521.2173
-0.5701701801,521.3602
-0.5693145896,521.5031
-0.5684472237,521.6459
-0.5675681002,521.7888
-0.5666772372,521.9317
-0.5657746534,522.0746
-0.5648603672,522.2175
-0.5639343976,522.3603
-0.5629967639,522.5032
-0.5620474852,522.6461
-0.5610865814,522.7890
-0.5601140723,522.9318
-0.5591299779,523.0747
-0.5581343187,523.2176
-0.5571271152,523.3605
-0.5561083883,523.5034
-0.5550781590,523.6462
-0.5540364487,523.7891
-0.5529832789,523.9320
-0.5519186713,524.0749
-0.5508426481,524.2177
-0.5497552314,524.3606
-0.5486564437,524.5035
-0.5475463078,524.6464
-0.5464248467,524.7893
-0.5452920835,524.9321
-0.5441480416,525.0750
-0.5429927448,525.2179
-0.5418262169,525.3608
-0.5406484820,525.5036
-0.5394595645,525.6465
-0.5382594891,525.7894
-0.5370482804,525.9323
-0.5358259637,526.0752
-0.5345925641,526.2180
-0.5333481071,526.3609
-0.5320926186,526.5038
-0.5308261244,526.6467
-0.5295486508,526.7895
-0.5282602242,526.9324
-0.5269608713,527.0753
-0.5256506188,527.2182
-0.5243294940,527.3611
-0.5229975241,527.5039
-0.5216547367,527.6468
-0.5203011596,527.7897
-0.5189368208,527.9326
-0.5175617484,528.0754
-0.5161759709,528.2183
-0.5147795171,528.3612
-0.5133724157,528.5041
-0.5119546959,528.6469
-0.5105263870,528.7898
-0.5090875185,528.9327
-0.5076381203,529.0756
-0.5061782222,529.2185
-0.5047078545,529.3613
-0.5032270476,529.5042
-0.5017358321,529.6471
-0.5002342388,529.7900
-0.4987222989,529.9328
-0.4972000436,530.0757
-0.4956675044,530.2186
-0.4941247130,530.3615
-0.4925717012,530.5044
-0.4910085012,530.6472
-0.4894351454,530.7901
-0.4878516663,530.9330
-0.4862580966,531.0759
-0.4846544694,531.2187
-0.4830408176,531.3616
-0.4814171749,531.5045
-0.4797835746,531.6474
-0.4781400507,531.7903
-0.4764866371,531.9331
-0.4748233680,532.0760
-0.4731502778,532.2189
-0.4714674011,532.3618
-0.4697747728,532.5046
-0.4680724278,532.6475
-0.4663604013,532.7904
-0.4646387288,532.9333
-0.4629074459,533.0762
-0.4611665883,533.2190
-0.4594161921,533.3619
-0.4576562935,533.5048
-0.4558869289,533.6477
-0.4541081349,533.7905
-0.4523199483,533.9334
-0.4505224060,534.0763
-0.4487155453,534.2192
-0.4468994035,534.3621
-0.4450740182,534.5049
-0.4432394271,534.6478
-0.4413956682,534.7907
-0.4395427796,534.9336
-0.4376807997,535.0764
-0.4358097669,535.2193
-0.4339297200,535.3622
-0.4320406978,535.5051
-0.4301427394,535.6479
-0.4282358841,535.7908
-0.4263201713,535.9337
-0.4243956407,536.0766
-0.4224623320,536.2195
-0.4205202852,536.3623
-0.4185695405,536.5052
-0.4166101383,536.6481
-0.4146421190,536.7910
-0.4126655234,536.9338
-0.4106803924,537.0767
-0.4086867670,537.2196
-0.4066846885,537.3625
-0.4046741982,537.5054
-0.4026553378,537.6482
-0.4006281490,537.7911
-0.3985926738,537.9340
-0.3965489542,538.0769
-0.3944970325,538.2197
-0.3924369511,538.3626
-0.3903687528,538.5055
-0.3882924801,538.6484
-0.3862081762,538.7913
-0.3841158840,538.9341
-0.3820156470,539.0770
-0.3799075084,539.2199
-0.3777915120,539.3628
-0.3756677014,539.5056
-0.3735361207,539.6485
-0.3713968139,539.7914
-0.3692498252,539.9343
-0.3670951991,540.0772
-0.3649329801,540.2200
-0.3627632129,540.3629
-0.3605859425,540.5058
-0.3584012139,540.6487
-0.3562090721,540.7915
-0.3540095627,540.9344
-0.3518027311,541.0773
-0.3495886229,541.2202
-0.3473672839,541.3631
-0.3451387601,541.5059
-0.3429030976,541.6488
-0.3406603425,541.7917
-0.3384105414,541.9346
-0.3361537407,542.0774
-0.3338899871,542.2203
-0.3316193274,542.3632
-0.3293418086,542.5061
-0.3270574779,542.6489
-0.3247663823,542.7918
-0.3224685695,542.9347
-0.3201640868,543.0776
-0.3178529819,543.2205
-0.3155353026,543.3633
-0.3132110970,543.5062
-0.3108804129,543.6491
-0.3085432988,543.7920
-0.3061998028,543.9348
-0.3038499735,544.0777
-0.3014938594,544.2206
-0.2991315094,544.3635
-0.2967629722,544.5064
-0.2943882969,544.6492
-0.2920075326,544.7921
-0.2896207284,544.9350
-0.2872279339,545.0779
-0.2848291984,545.2207
-0.2824245716,545.3636
-0.2800141032,545.5065
-0.2775978431,545.6494
-0.2751758413,545.7923
-0.2727481478,545.9351
-0.2703148129,546.0780
-0.2678758869,546.2209
-0.2654314202,546.3638
-0.2629814635,546.5066
-0.2605260673,546.6495
-0.2580652825,546.7924
-0.2555991599,546.9353
-0.2531277507,547.0782
-0.2506511058,547.2210
-0.2481692765,547.3639
-0.2456823142,547.5068
-0.2431902702,547.6497
-0.2406931962,547.7925
-0.2381911438,547.9354
-0.2356841647,548.0783
-0.2331723109,548.2212
-0.2306556341,548.3641
-0.2281341865,548.5069
-0.2256080203,548.6498
-0.2230771877,548.7927
-0.2205417411,548.9356
-0.2180017328,549.0784
-0.2154572154,549.2213
-0.2129082416,549.3642
-0.2103548641,549.5071
-0.2077971357,549.6499
-0.2052351093,549.7928
-0.2026688378,549.9357
-0.2000983744,550.0786
-0.1975237723,550.2215
-0.1949450846,550.3643
-0.1923623647,550.5072
-0.1897756661,550.6501
-0.1871850423,550.7930
-0.1845905467,550.9358
-0.1819922332,551.0787
-0.1793901554,551.2216
-0.1767843671,551.3645
-0.1741749223,551.5074
-0.1715618749,551.6502
-0.1689452790,551.7931
-0.1663251887,551.9360
-0.1637016582,552.0789
-0.1610747417,552.2217
-0.1584444936,552.3646
-0.1558109683,552.5075
-0.1531742202,552.6504
-0.1505343040,552.7933
-0.1478912741,552.9361
-0.1452451853,553.0790
-0.1425960923,553.2219
-0.1399440499,553.3648
-0.1372891129,553.5076
-0.1346313363,553.6505
-0.1319707751,553.7934
-0.1293074841,553.9363
-0.1266415187,554.0792
-0.1239729338,554.2220
-0.1213017847,554.3649
-0.1186281267,554.5078
-0.1159520149,554.6507
-0.1132735049,554.7935
-0.1105926519,554.9364
-0.1079095115,555.0793
-0.1052241392,555.2222
-0.1025365904,555.3651
-0.0998469207,555.5079
-0.0971551859,555.6508
-0.0944614416,555.7937
-0.0917657434,555.9366
-0.0890681472,556.0794
-0.0863687087,556.2223
-0.0836674838,556.3652
-0.0809645284,556.5081
-0.0782598983,556.6510
-0.0755536495,556.7938
-0.0728458380,556.9367
-0.0701365198,557.0796
-0.0674257509,557.2225
-0.0647135873,557.3653
-0.0620000853,557.5082
-0.0592853009,557.6511
-0.0565692902,557.7940
-0.0538521095,557.9368
-0.0511338149,558.0797
-0.0484144627,558.2226
-0.0456941091,558.3655
-0.0429728103,558.5084
-0.0402506228,558.6512
-0.0375276027,558.7941
-0.0348038064,558.9370
-0.0320792902,559.0799
-0.0293541105,559.2227
-0.0266283237,559.3656
-0.0239019861,559.5085
-0.0211751541,559.6514
-0.0184478841,559.7943
-0.0157202326,559.9371
-0.0129922559,560.0800
-0.0102640104,560.2229
-0.0075355527,560.3658
-0.0048069391,560.5086
-0.0020782261,560.6515
0.0006505299,560.7944
0.0033792724,560.9373
0.0061079450,561.0802
0.0088364913,561.2230
0.0115648549,561.3659
0.0142929792,561.5088
0.0170208079,561.6517
0.0197482846,561.7945
0.0224753527,561.9374
0.0252019561,562.0803
0.0279280381,562.2232
0.0306535425,562.3661
0.0333784128,562.5089
0.0361025928,562.6518
0.0388260260,562.7947
0.0415486562,562.9376
0.0442704270,563.0804
0.0469912821,563.2233
0.0497111653,563.3662
0.0524300203,563.5091
0.0551477908,563.6520
0.0578644206,563.7948
0.0605798536,563.9377
0.0632940336,564.0806
0.0660069045,564.2235
0.0687184100,564.3663
0.0714284943,564.5092
0.0741371011,564.6521
0.0768441745,564.7950
0.0795496585,564.9378
0.0822534970,565.0807
0.0849556343,565.2236
0.0876560144,565.3665
0.0903545815,565.5094
0.0930512797,565.6522
0.0957460532,565.7951
0.0984388464,565.9380
0.1011296035,566.0809
0.1038182688,566.2237
0.1065047869,566.3666
0.1091891020,566.5095
0.1118711587,566.6524
0.1145509014,566.7953
0.1172282749,566.9381
0.1199032236,567.0810
0.1225756923,567.2239
0.1252456257,567.3668
0.1279129685,567.5096
0.1305776656,567.6525
0.1332396619,567.7954
0.1358989023,567.9383
0.1385553319,568.0812
0.1412088956,568.2240
0.1438595386,568.3669
0.1465072060,568.5098
0.1491518431,568.6527
0.1517933952,568.7955
0.1544318077,568.9384
0.1570670260,569.0813
0.1596989955,569.2242
0.1623276619,569.3671
0.1649529708,569.5099
0.1675748678,569.6528
0.1701932987,569.7957
0.1728082095,569.9386
0.1754195459,570.0814
0.1780272540,570.2243
0.1806312799,570.3672
0.1832315696,570.5101
0.1858280694,570.6530
0.1884207257,570.7958
0.1910094847,570.9387
0.1935942929,571.0816
0.1961750969,571.2245
0.1987518432,571.3673
0.2013244787,571.5102
0.2038929500,571.6531
0.2064572041,571.7960
0.2090171878,571.9388
0.2115728484,572.0817
0.2141241328,572.2246
0.2166709883,572.3675
0.2192133623,572.5104
0.2217512022,572.6532
0.2242844555,572.7961
0.2268130697,572.9390
0.2293369926,573.0819
0.2318561719,573.2247
0.2343705556,573.3676
0.2368800917,573.5105
0.2393847283,573.6534
0.2418844134,573.7963
0.2443790956,573.9391
0.2468687230,574.0820
0.2493532443,574.2249
0.2518326081,574.3678
0.2543067631,574.5106
0.2567756580,574.6535
0.2592392419,574.7964
0.2616974638,574.9393
0.2641502728,575.0822
0.2665976183,575.2250
0.2690394495,575.3679
0.2714757159,575.5108
0.2739063673,575.6537
0.2763313533,575.7965
0.2787506237,575.9394
0.2811641286,576.0823
0.2835718179,576.2252
0.2859736420,576.3681
0.2883695510,576.5109
0.2907594955,576.6538
0.2931434261,576.7967
0.2955212934,576.9396
0.2978930482,577.0824
0.3002586414,577.2253
0.3026180243,577.3682
0.3049711479,577.5111
0.3073179635,577.6540
0.3096584227,577.7968
0.3119924770,577.9397
0.3143200782,578.0826
0.3166411781,578.2255
0.3189557287,578.3683
0.3212636821,578.5112
0.3235649906,578.6541
0.3258596066,578.7970
0.3281474826,578.9398
0.3304285714,579.0827
0.3327028256,579.2256
0.3349701984,579.3685
0.3372306427,579.5114
0.3394841118,579.6542
0.3417305592,579.7971
0.3439699384,579.9400
0.3462022030,580.0829
0.3484273068,580.2257
0.3506452039,580.3686
0.3528558484,580.5115
0.3550591945,580.6544
0.3572551967,580.7973
0.3594438095,580.9401
0.3616249878,581.0830
0.3637986863,581.2259
0.3659648601,581.3688
0.3681234644,581.5116
0.3702744546,581.6545
0.3724177861,581.7974
0.3745534147,581.9403
0.3766812961,582.0832
0.3788013864,582.2260
0.3809136417,582.3689
0.3830180183,582.5118
0.3851144727,582.6547
0.3872029615,582.7975
0.3892834415,582.9404
0.3913558697,583.0833
0.3934202032,583.2262
0.3954763994,583.3691
0.3975244157,583.5119
0.3995642097,583.6548
0.4015957392,583.7977
0.4036189623,583.9406
0.4056338370,584.0834
0.4076403218,584.2263
0.4096383751,584.3692
0.4116279555,584.5121
0.4136090220,584.6550
0.4155815335,584.7978
0.4175454493,584.9407
0.4195007287,585.0836
0.4214473312,585.2265
0.4233852168,585.3693
0.4253143451,585.5122
0.4272346764,585.6551
0.4291461709,585.7980
0.4310487891,585.9408
0.4329424916,586.0837
0.4348272393,586.2266
0.4367029932,586.3695
0.4385697144,586.5124
0.4404273644,586.6552
0.4422759048,586.7981
0.4441152973,586.9410
0.4459455038,587.0839
0.4477664866,587.2267
0.4495782079,587.3696
0.4513806303,587.5125
0.4531737164,587.6554
0.4549574293,587.7983
0.4567317320,587.9411
0.4584965878,588.0840
0.4602519602,588.2269
0.4619978129,588.3698
0.4637341098,588.5126
0.4654608150,588.6555
0.4671778928,588.7984
0.4688853076,588.9413
0.4705830241,589.0842
0.4722710072,589.2270
0.4739492221,589.3699
0.4756176339,589.5128
0.4772762083,589.6557
0.4789249108,589.7985
0.4805637074,589.9414
0.4821925641,590.0843
0.4838114474,590.2272
0.4854203236,590.3701
0.4870191596,590.5129
0.4886079223,590.6558
0.4901865787,590.7987
0.4917550963,590.9416
0.4933134426,591.0844
0.4948615854,591.2273
0.4963994926,591.3702
0.4979271324,591.5131
0.4994444733,591.6560
0.5009514838,591.7988
0.5024481329,591.9417
0.5039343894,592.0846
0.5054102228,592.2275
0.5068756024,592.3703
0.5083304980,592.5132
0.5097748794,592.6561
0.5112087168,592.7990
0.5126319806,592.9418
0.5140446412,593.0847
0.5154466695,593.2276
0.5168380365,593.3705
0.5182187134,593.5134
0.5195886716,593.6562
0.5209478828,593.7991
0.5222963189,593.9420
0.5236339520,594.0849
0.5249607545,594.2277
0.5262766988,594.3706
0.5275817578,594.5135
0.5288759044,594.6564
0.5301591120,594.7993
0.5314313539,594.9421
0.5326926039,595.0850
0.5339428359,595.2279
0.5351820239,595.3708
0.5364101425,595.5136
0.5376271661,595.6565
0.5388330696,595.7994
0.5400278280,595.9423
0.5412114167,596.0852
0.5423838112,596.2280
0.5435449872,596.3709
0.5446949206,596.5138
0.5458335878,596.6567
0.5469609652,596.7995
0.5480770294,596.9424
0.5491817573,597.0853
0.5502751262,597.2282
0.5513571133,597.3711
0.5524276964,597.5139
0.5534868532,597.6568
0.5545345619,597.7997
0.5555708008,597.9426
0.5565955485,598.0854
0.5576087837,598.2283
0.5586104855,598.3712
0.5596006332,598.5141
0.5605792063,598.6570
0.5615461846,598.7998
0.5625015480,598.9427
0.5634452769,599.0856
0.5643773516,599.2285
0.5652977530,599.3713
0.5662064619,599.5142
0.5671034596,599.6571
0.5679887275,599.8000
0.5688622473,599.9428
0.5697240010,600.0857
0.5705739706,600.2286
0.5714121388,600.3715
0.5722384880,600.5144
0.5730530012,600.6572
0.5738556616,600.8001
0.5746464526,600.9430
0.5754253577,601.0859
0.5761923610,601.2287
0.5769474465,601.3716
0.5776905986,601.5145
0.5784218019,601.6574
0.5791410414,601.8003
0.5798483021,601.9431
0.5805435694,602.0860
0.5812268289,602.2289
0.5818980665,602.3718
0.5825572684,602.5146
0.5832044208,602.6575
0.5838395104,602.8004
0.5844625241,602.9433
0.5850734490,603.0862
0.5856722724,603.2290
0.5862589819,603.3719
0.5868335655,603.5148
0.5873960112,603.6577
0.5879463073,603.8005
0.5884844426,603.9434
0.5890104059,604.0863
0.5895241863,604.2292
0.5900257732,604.3721
0.5905151562,604.5149
0.5909923251,604.6578
0.5914572702,604.8007
0.5919099817,604.9436
0.5923504504,605.0864
0.5927786671,605.2293
0.5931946230,605.3722
0.5935983094,605.5151
0.5939897181,605.6580
0.5943688409,605.8008
0.5947356699,605.9437
0.5950901976,606.0866
0.5954324167,606.2295
0.5957623200,606.3723
0.5960799008,606.5152
0.5963851525,606.6581
0.5966780688,606.8010
0.5969586435,606.9438
0.5972268710,607.0867
0.5974827456,607.2296
0.5977262621,607.3725
0.5979574154,607.5154
0.5981762008,607.6582
0.5983826137,607.8011
0.5985766499,607.9440
0.5987583053,608.0869
0.5989275761,608.2297
0.5990844590,608.3726
0.5992289506,608.5155
0.5993610479,608.6584
0.5994807483,608.8013
0.5995880492,608.9441
0.5996829484,609.0870
0.5997654440,609.2299
0.5998355342,609.3728
0.5998932176,609.5156
0.5999384930,609.6585
0.5999713596,609.8014
0.5999918165,609.9443
0.5999998633,610.0872
0.5999955000,610.2300
0.5999787266,610.3729
0.5999495434,610.5158
0.5999079510,610.6587
0.5998539504,610.8015
0.5997875426,610.9444
0.5997087290,611.0873
0.5996175111,611.2302
0.5995138911,611.3731
0.5993978708,611.5159
0.5992694528,611.6588
0.5991286398,611.8017
0.5989754345,611.9446
0.5988098403,612.0874
0.5986318604,612.2303
0.5984414987,612.3732
0.5982387590,612.5161
0.5980236455,612.6590
0.5977961627,612.8018
0.5975563153,612.9447
0.5973041082,613.0876
0.5970395467,613.2305
0.5967626363,613.3733
0.5964733826,613.5162
0.5961717916,613.6591
0.5958578696,613.8020
0.5955316231,613.9448
0.5951930588,614.0877
0.5948421837,614.2306
0.5944790052,614.3735
0.5941035306,614.5164
0.5937157678,614.6592
0.5933157247,614.8021
0.5929034097,614.9450
0.5924788313,615.0879
0.5920419983,615.2307
0.5915929196,615.3736
0.5911316047,615.5165
0.5906580630,615.6594
0.5901723043,615.8023
0.5896743387,615.9451
0.5891641764,616.0880
0.5886418281,616.2309
0.5881073045,616.3738
0.5875606167,616.5166
0.5870017760,616.6595
0.5864307939,616.8024
0.5858476823,616.9453
0.5852524533,617.0882
0.5846451190,617.2310
0.5840256922,617.3739
0.5833941855,617.5168
0.5827506122,617.6597
0.5820949854,617.8025
0.5814273187,617.9454
0.5807476260,618.0883
0.5800559213,618.2312
0.5793522190,618.3741
0.5786365335,618.5169
0.5779088796,618.6598
0.5771692725,618.8027
0.5764177275,618.9456
0.5756542599,619.0884
0.5748788858,619.2313
0.5740916211,619.3742
0.5732924820,619.5171
0.5724814851,619.6600
0.5716586472,619.8028
0.5708239854,619.9457
0.5699775168,620.0886
0.5691192589,620.2315
0.5682492296,620.3743
0.5673674469,620.5172
0.5664739288,620.6601
0.5655686941,620.8030
0.5646517612,620.9458
0.5637231494,621.0887
0.5627828776,621.2316
0.5618309655,621.3745
0.5608674326,621.5174
0.5598922989,621.6602
0.5589055846,621.8031
0.5579073101,621.9460
0.5568974960,622.0889
0.5558761633,622.2317
0.5548433329,622.3746
0.5537990264,622.5175
0.5527432653,622.6604
0.5516760714,622.8033
0.5505974669,622.9461
0.5495074740,623.0890
0.5484061152,623.2319
0.5472934134,623.3748
0.5461693916,623.5176
0.5450340730,623.6605
0.5438874810,623.8034
0.5427296395,623.9463
0.5415605724,624.0892
0.5403803038,624.2320
0.5391888581,624.3749
0.5379862600,624.5178
0.5367725345,624.6607
0.5355477064,624.8035
0.5343118013,624.9464
0.5330648447,625.0893
0.5318068624,625.2322
0.5305378803,625.3751
0.5292579247,625.5179
0.5279670222,625.6608
0.5266651994,625.8037
0.5253524832,625.9466
0.5240289007,626.0894
0.5226944795,626.2323
0.5213492470,626.3752
0.5199932311,626.5181
0.5186264598,626.6610
0.5172489614,626.8038
0.5158607645,626.9467
0.5144618976,627.0896
0.5130523898,627.2325
0.5116322702,627.3753
0.5102015681,627.5182
0.5087603132,627.6611
0.5073085353,627.8040
0.5058462643,627.9468
0.5043735307,628.0897
0.5028903647,628.2326
0.5013967971,628.3755
0.4998928588,628.5184
0.4983785808,628.6612
0.4968539946,628.8041
0.4953191316,628.9470
0.4937740236,629.0899
0.4922187025,629.2327
0.4906532006,629.3756
0.4890775501,629.5185
0.4874917838,629.6614
0.4858959343,629.8043
0.4842900347,629.9471
0.4826741182,630.0900
0.4810482182,630.2329
0.4794123684,630.3758
0.4777666026,630.5186
0.4761109548,630.6615
0.4744454593,630.8044
0.4727701505,630.9473
0.4710850631,631.0902
0.4693902320,631.2330
0.4676856921,631.3759
0.4659714788,631.5188
0.4642476275,631.6617
0.4625141738,631.8045
0.4607711537,631.9474
0.4590186031,632.0903
0.4572565583,632.2332
0.4554850558,632.3761
0.4537041322,632.5189
0.4519138243,632.6618
0.4501141692,632.8047
0.4483052040,632.9476
0.4464869663,633.0904
0.4446594936,633.2333
0.4428228237,633.3762
0.4409769946,633.5191
0.4391220445,633.6620
0.4372580117,633.8048
0.4353849348,633.9477
0.4335028526,634.0906
0.4316118040,634.2335
0.4297118280,634.3763
0.4278029640,634.5192
0.4258852515,634.6621
0.4239587301,634.8050
0.4220234397,634.9478
0.4200794203,635.0907
0.4181267121,635.2336
0.4161653555,635.3765
0.4141953911,635.5194
0.4122168596,635.6622
0.4102298020,635.8051
0.4082342593,635.9480
0.4062302728,636.0909
0.4042178840,636.2337
0.4021971345,636.3766
0.4001680661,636.5195
0.3981307207,636.6624
0.3960851405,636.8053
0.3940313679,636.9481
0.3919694452,637.0910
0.3898994151,637.2339
0.3878213205,637.3768
0.3857352044,637.5196
0.3836411098,637.6625
0.3815390801,637.8054
0.3794291588,637.9483
0.3773113895,638.0912
0.3751858160,638.2340
0.3730524824,638.3769
0.3709114326,638.5198
0.3687627110,638.6627
0.3666063620,638.8055
0.3644424303,638.9484
0.3622709605,639.0913
0.3600919977,639.2342
0.3579055869,639.3771
0.3557117732,639.5199
0.3535106022,639.6628
0.3513021192,639.8057
0.3490863700,639.9486
0.3468634005,640.0914
0.3446332565,640.2343
0.3423959842,640.3772
0.3401516300,640.5201
0.3379002401,640.6630
0.3356418613,640.8058
0.3333765401,640.9487
0.3311043235,641.0916
